userName,score,at,content
Pengguna Google,1,2021-02-09 11:28:20,"Halo kak, aku mau bilang, please perbaiki krn di brainly saya tiba tiba muncul, ""yuk kita mulai ulang, sebelum kamu mulai lagi, mari kita lihat cara kerja brainly"" Dan saya ber ulang ulang kali keluar masuk, keluar masuk, tetep kek gitu, mohon di perbaiki🙏🙏"
Pengguna Google,5,2021-02-09 11:03:47,"Aplikasi ini sangat bagus Kasih pertanyaan langsung di jawab Liat jawaban langsung ada Berguna banget guys Gue salut ama yang buat brainly Semua pertanyaan ada di brainly SD,SMP,SMA,SMK, MATA PELAJARAN NYA BANYAK SEMUA ADA SEMOGA KEDEPANNYA APLIKASI INI LEBIH SUKSES"
Pengguna Google,3,2021-02-09 08:58:38,"Tolong dimudah kan mensalin kata, karena di apk ini sangat susah mensalin text atau kata tolong diperbaiki"
Pengguna Google,1,2021-02-09 06:32:10,"Developer sy kecewa, kenapa pas saya donload, dan download itu selesai, apk brainlynya sy buka tpi ad bacaan, TAMPAKNYA TERDAPAT MASALAH PADA KONEKSI. COBA LAGI kan aneh padalhan sy buka YouTube lancar2 aj, udh itu wifi juga gk ad yg pke, mohon di benerin bugnya min"
Pengguna Google,5,2021-02-09 04:26:51,Halo geas. Kalian haru pake app ini Brainly kalo kalian belajar matematika IPA dan semua pelajaran di.....Brainly ayukk cepetan download dan menghisap paket cuma 10 MB 🙏😁jadi aku kasih bintang 5 kalo ad bintang 10 sepuluh kukasih ..🙏📷
Pengguna Google,1,2021-02-09 03:34:05,"hai brainly ? jadi waktu aku masuk aplikasinya gabisa padahal pakai WI-FI internetnya bagus,trs pas buka aplikasi lain lancar² aja.dah dicoba berkali kali gabisa-🙂"
Pengguna Google,1,2021-02-09 02:36:37,"Kenapa aku kasih bintang satu? Karena jawabnya pada ngga bener. Masa aku buat pertanyaan jawabnya cuman ss doang. Tolong ya jawabnya diusahakan di seleksi dulu. Dan banyak pertanyaan yang cuman bagi koin doang, kan brainly buat belajar bukan buat main main"
Pengguna Google,5,2021-02-08 15:15:57,Aplikasi in sangat mantap👍👍 saya langsung dapat jawaban soal saya terima kasih yang buat aplikasi ini pokok nya aplikasi ini sangat mantap kalian kalau ada soal yg sulit langsung dolnwoad aplikasi ini trima kasih👍👍✋
Pengguna Google,5,2021-02-08 13:28:03,"Menurut aku apk brainly bagus sekali, karena tinggal cari aja gak perlu ke Mbah Google search.memudahkan untuk belajar.gak usah cari dibuku.tingkatkan ya brainly!!!🙏👌🤗💪👍"
Pengguna Google,4,2021-02-08 11:13:45,Aplikasi branly ini sangat membantu untuk memcari informasi tugas sekolah yang tidak tersedia dibuku. Saya ingin meminta untuk menambahkan fitur mengubah nama pengguna yang bisa dilakukan sendiri!
Pengguna Google,1,2021-02-08 11:08:43,"Untuk developernya brainly,saya kira kalau download aplikasinya akan memudahkan untuk mencari jawaban tapi jawabannya gak bisa di copy dan tidak relevan di bandingkan dengan versi web nya,teknik marketingnya juga maksa banget supaya aplikasinya di unduh >:("
Pengguna Google,5,2021-02-08 10:23:51,"Apk brainly ini menurut saya sangat membantu dan bisa mengerjakan soal soal saya yang susah ,, dan saya mau bilang buat kalian yang bilang "" aplikasi ini jelek bangettt!!!! tapi boong hayuk papale papale "" buat kalian tolong lah ya jangan bikiin komen kaya gitu kalian kan tinggal bilang "" saya puas dengan apk brainly ini "" contohnya ,, sekali lagi terimakasih brainly"
Pengguna Google,1,2021-02-08 08:47:22,Brainly tolol login pake facebook gk bisa login pake email gak bisa dan dibilang email sudah terdaftar dan disuruh ngereset pasword itupun gk bisa katanya ada permasalahan ajg kntl ajga ajafa ajagdvlcncgdydsksbei2ow
Pengguna Google,5,2021-02-08 05:17:15,"Karena brainly saya bisa curangi try out dan mendapatkan nilai tertinggi di kelas saya, jangan lupa upgrade lagi dalam proses pencarian jawaban lewat foto karena suka salah mengambil jawaban misal saya pengen jwb matematika malah ke jwb ipa, lain kali optimalkan lagi aplikasi nya sudah bagus, segitu saja saran dari saya, assalamualaikum wr wb"
Pengguna Google,1,2021-02-08 02:50:43,"Apk jelek,banyak bocil berkiaran di brainly,dah susah² keluarin poin buat ngasih soal malah di jawab ngasal yg ga jls jawabannya ke mna,hanya buang² poin ajh tindak lah min yang jawab ngasal bila perlu akun brainly nya di blokir/ban biar mamposd"
Pengguna Google,2,2021-02-08 02:45:41,"Tolong devloper buat updet agar saat masuk ke dalam brainly tidak ada bug seperti saat masuk warna hitam semua jadi saya gk bisa masuk ke brainly, malah di bilang aplikasi sedang eror!! Kalau sudah tidak ada bug ini lagi saya kasih bintang 4 atau 5 beneran"
Pengguna Google,1,2021-02-08 01:03:15,"Aplikasinya baguuuuuuuuuuuuuus Tapi boong,kok brainly ku sekarang malah eror ya pas login,padahal jaringan nya bagus tapi kok pas login tulisannya jaringan bermasalah, tolong dong perbaikin nih aplikasi"
Pengguna Google,5,2021-02-07 14:09:15,"Aplikasinya bagus banget, soalnya aku suka nolong orang🤗🤗🤗, apk nya juga bisa bantu aku buat belajar jadi lebih mudah kalo aku nggak paham sam pelajarannya"
Pengguna Google,1,2021-02-07 07:47:21,Pas mau daftar pasti ada kendala nya coba tingkat kan lagi dong dan pas daftar jangan pake Bahasa Inggris dong menyusahkan orang
Pengguna Google,5,2021-02-07 04:33:34,"Aplikasi ini bagus banget, aku jadi terbantu klo ngerjain tugas,sebenenya gk beda jauh sama google tapi klo ini bisa nanya langsung dan jawabannya lebih jelas. Ini menurut aku aja ya hehee😃"
Pengguna Google,1,2021-02-07 02:59:32,"Kenapa ya pas mau masuk ke akun yang lama suka keluar tulisan ""begitu banyak yang mencoba masuk. Coba rehat sejenak"" padshal kata sandi benar tapi keluarnya bacaan itu terus"
Pengguna Google,5,2021-02-06 13:28:01,"APK ini bagus banget buat membantu ank² yg sedang kesulitan menjawab jawaban yg sulit. Jadi gini ini knp pda bilang"" APK INI JELEK BANGETTT!!!!!!!!!!!!!!!TAPI BOONG HAYYUK"" buat apa si kek gitu, kek bocah tau g, gini y kalau mau bilang bagus y bilang aj kalau mau bilang jlk y bilang aj g ush kek gitu, y bukannya ak larang g tapi kalau di baca nyeselin anj. Udh sekian terima taehyung 😌🤙🏻"
Pengguna Google,5,2021-02-06 13:25:56,"Halo semuanya aku mau kasih tau kalo apk brainly ini memang the best bangett karena apa?..karena apk ini sangatttt sangaaattt membantu kita pada saat belajar apalagi kan lagi pandemi jadi pasti semua online donk nahh aku saranin buat kalian langsung instal apk ini supaya tugas kalian cepet selesai ,dapat teman baru,dan saling membantu.pokoknya ""BRAINLY IS THE BEST""😊😊😊😊♥♥♥♥♥♥"
Pengguna Google,5,2021-02-06 08:47:33,Brailin sangat membantu saya untuk bekerja belajar dan saya semangat sekali untuk belajar di aplikasi Brainly karena itu semua anak pemuda dan semuanya orang tua juga ada di situ jadi makanya saya senang belajar dari situ saya fokus fokus sama itu langsung saya tahu semuanya dan saya tinggal di klik itu saja foto jadi saya punya tugas ini semuanya yang kerjakan jadi Terima kasih untuk prelin Semoga tambah laku ya
Pengguna Google,3,2021-02-06 07:14:08,"Saya kecewa sama BRAINLY karena setiap saya mengajukan soal selalu lama jawabannya sampe dikumpulin soalnya,, koinnya keambil lagi...gak bisa dihapus pertanyaan nya Udah jawabnya lama kadang soal nya gak dijawab sama sekali"
Pengguna Google,4,2021-02-06 04:44:38,"Assalamualaikum ,tolong tambahin brainly via WhatsApp ,nanti kirim soal dan langsung dijawab ,saya menunggu agar fitur ini dikembangin ,agar lebih mudah untuk belajar . thanks"
Pengguna Google,1,2021-02-06 03:04:54,"Aplikasi bagus sih ngebantu banget hanya saja kenapa setiap saya mendaftar kan akun Facebook saya tidak bisa padahal diaplikasi lain bisa cuma disini aja yg gk bisa kenapa ya, maaf kalau ada kata2 yg kurang pantas saya hanya. Bingung saja overall bagus aplikasinya aku suka hanya itu saja yg aku tanya"
Pengguna Google,5,2021-02-06 01:50:52,Sangat membantu sekali aplikasi ini.... Dan saya juga bisa membantu teman teman yang kesusahan dalam menjawab soal .... Saya ingin bilang terima kasih atas pihak branly.... Saya mendapatkan ilmu baru di aplikasi ini 🙏🙏🙏😉🙂
Pengguna Google,3,2021-02-05 23:28:04,"Brainly suka error terkadan yang udah dilihat banyak orang, gak bisa kita jawab lagi. Dan brainly juga kurang menyenang kan."
Pengguna Google,5,2021-02-05 14:36:47,"Brainly aplikasi yang sangat berguna..di saat saya kesusahan bisa deh langsung tanya/foto soal saya..dengan cara itu belajar jadi lebih mudah,dan saya bisa menjawab pertanyaan orang2 dengan senang hati dan mendapat poin..gamsahabnida develooper🙏😳😊"
Pengguna Google,2,2021-02-05 14:16:11,"Ga bisa login, dikasih password yang bener dibilang salah, pas ganti password diulang terus tapi mungkin lumayan bagus"
Pengguna Google,5,2021-02-05 14:03:58,"Menurutku aplikasi ini bagus banget buat jawabin soal² yg tidak kita mengerti terutama untuk saya,saya berterima kasih banget kepada aplikasi ini karena udah banyak bantu jawabin pertanyaan yg gk aku tau jawabannya,tapi menurutku kalau bisa Di perbaiki sedikit lagi soalnya pas ak mau upload pertanyaan biasanya lama banget loadingnya bahkan kadang² katanya maaf terjadi kesalahan koneksi padahal bagus bagus aja + pas udah ku upload pertanyaan yang jawabin lama banget jadi mungkin itu aja"
Pengguna Google,5,2021-02-05 10:58:12,Aplikasi ini sangat bermanfaat karena bisa berbagi ilmu bagi seseorang yang kesulitan dan tanya jawab soal juga cepat.Aku kasih bintang lima agar kedepannya semakin banyak yang memakai aplikasi ini😇😇
Pengguna Google,5,2021-02-05 10:35:35,Terima kasih developer karena telah membuat aplikasi ini. Wah aplikasi ini sangat membantu untuk mengerjakan tugas dan banyak jawaban yang tepat.buruan donlowad yang belum donlowad.
Pengguna Google,5,2021-02-05 09:37:52,"Makasih ya bagi yg membuat apk ini. Sekarang aku jadi tambah pinter, dan awalnya aku tuh selalu peringkat 2 tapi, setelah download apk ini aku sekarang berhasil jadi peringkat 1. Makasih ya Brainly.😉😊🙏"
Pengguna Google,5,2021-02-05 06:47:31,Sangat bagus and top lah dari sini saya bisa belajar tambahan Pertama itu les terlebih dahulu di ruang guru setelah itu buka deh brainly nya
Pengguna Google,1,2021-02-05 06:23:31,"Permisi, knp saya tdk bisa buka apk ini, padahal koneksi internet Saya bagus2 aja, tapi katanya ""terdapat masalah pada koneksi"", pdhl Saya ingin download apk ini utk mencari jawaban krn di klo di web atau google skrg terbatas klo mau lihat jwbn yg sdh terverifikasi ahli, klo udh 3 kali, suruh download eh malah kyak gini"
Pengguna Google,1,2021-02-05 03:50:25,"Saya tidak bisa menggunakan fitur ""PINDAI DAN PECAHKAN"" padahal sebelumnya bisa saya sekarang harus mengetik soal nya agar bisa mendapatkan jawaban dan itu sangat melelahkan oleh karena itu saya memutuskan untuk menguninsstal apk ini dan beralih ke apk Qanda terimakasih atas waktuny..."
Pengguna Google,5,2021-02-05 03:12:19,"Saranku untuk kalian semua:jangan terlalu mengandalkan Brainly atau kalian bakal jadi Bodoh,kalau soalnya terlalu susah bagi kalian terus kalian cari dimana2 nggak ada jawaban nya baru andalkan Brainly,ok?"
Pengguna Google,5,2021-02-05 02:47:04,"mantap dah nih aplikasi, berguna banget, pokoknya the best lahh, selama gw belajar di rumah nilai nilai gw jadi bagus bagus😀👍 mantaplah, ayok buat yg belum donlot ni apk buruan donlot yaaa"
Pengguna Google,5,2021-02-04 17:27:05,"Sangat2 membantu saya jika saya lagi kasusahan untuk mengerjakan soal2 dari sekolah, Terima kasih banget atas jawaban2 nya, ya menurut saya brainly itu aplikasi yg cocok banget buat saya yg gk tau jawaban dari soal sekolah yg susah, dan pas saya cari jawaban di brainly, itu banyak banget jawaban nya, Terima kasih banyak brainly😁✌"
Pengguna Google,5,2021-02-04 15:59:05,Aplikasi ini benar-benar sangat bagus.🤩bagi yang belum mendownload nya silahkan download ya! karna pakai aplikasi ini gratis loh dan lengkap dengan pembahasan soal dan jawaban yang kalian cari pasti ada.😄buruan deh cobaa..pasti kalian nggak akan nyesel
Pengguna Google,4,2021-02-04 13:04:50,Hallo brainly.... Akun saya tiba² di nonaktifkan padahal saya menggunakannya dengan baik bagaimana caranya agar saya dapat bisa mendapatkan akun saya kembali.............. Terimakasih brainly karena sudah menjawab pertanyaan saya :D
Pengguna Google,5,2021-02-04 12:20:20,Assalamu'alaikum perkenalkan nama saya safira saya suka banget sama aplikasi brainly aku bisa jawab soal teman yg kesusahan dan aku juga bisa mengajukan pertanyaan aku seneng banget kalian jangan lupa download ya w assalamu'alaikum
Pengguna Google,5,2021-02-04 12:00:58,"Apk ini bagus banget buat yang mau belajar dan mengajar. Kita bisa belajar dan mendapatkan jawaban secara gratis. Kita juga bisa membantu dan mengajari pelajaran yang kita bisa kepada teman teman yang belum bisa, kita juga dapat mendapatkan poin. Apk ini membantu banget pokoknya 🙆🏻‍♀️👍🏻 makasih brainly :)"
Pengguna Google,4,2021-02-04 08:29:15,"Aplikasinya bagus sih tapi itulah sekarang banyak banget orang yang ngejawab sembarangan contohnya soalnya nanya 1+1=? Entar dijawab pakai bahasa cinalah ato gak ngetik kyk gini ""kdzjskxkzj"" sumpah kesel bat makanya gw udah males pakai aplikasi ini -_-"
Pengguna Google,1,2021-02-04 05:34:27,"Saya suka aplikasi nya pertama pakai lancar aja tapi knp ada masalah sama koneksi di aplikasi ini padahal saya pakai wifi dan buka aplikasi lain lancar""aja tolong perbaiki ni aplikasi nya🤬baru juga tadi ku download udah ga bener huh mengecewakan 😡"
Pengguna Google,2,2021-02-04 05:19:23,"Makin lama makin jelek, seharusnya waktu saya memoto soalnya ada jawabannya tapi kok sekarang nggak bisa buat foto soal sih,dan saat saya memberi jawaban mapel bahasa Inggris katanya itu kata kata kasar padahal bahasa Inggrisnya bebek kan emang duck terus satu lagi masalah yaitu pas saya mengajukan soal itu nggak bisa malah butu 1 poin lagi dan harus menjawab soal yang ada dulu terus pas saya coba ternyata tetep nggak bisa Ngajukan pertanyaan,minta tolong diperbaiki 🙏Krn aplnya dulu bagus😡😭😭"
Pengguna Google,5,2021-02-04 01:47:27,"Aplikasi brainly ini sangat membantu saya untuk menjawab PR saya makasih ya karena udah bantu saya,terima kasih aplikasi brainly! //Buat kalian yang belum Ayo buruan download ya//"
Pengguna Google,1,2021-02-04 01:23:19,Apaan si maksa banget buat download. Penyimpanan udah penuh suruh download. Di google ditambah jadi 30 dtk lagi. Klo niat membantu itu jangan MAKSA
Pengguna Google,5,2021-02-03 13:39:02,Ini apk bagus banget bisa. Ketemu teman teman belajar bisa tanya pelajaran dan juga memberi jawaban kepada org lain pokoknya bagus deh Dah segitu ajah(*❛‿❛)(｡◕‿◕｡) (个_个)
Pengguna Google,1,2021-02-03 08:39:32,"Kalau lihat jawaban dari google atau semacamnya selalu harus menunggu sebelum melihat jawabannya.... Tdi nya di suruh tunggu 20 detik sekarang di tambah menjadi 30 detik... Kan ngeselin banget 😒 Harus menunggu setengah menit untuk melihat jawabannya 😠 Tadi nya saya mengira brainly sangat membantu, tetapi karena dikasih waktu untuk melihat jawabannya.. saya jadi lumayan kesal😠👎"
Pengguna Google,5,2021-02-03 07:04:21,"Hai, nama aku Balqis Adzra! Aku suka banget sama aplikasi Brainly, karena aplikasi brainly membantu aku banget🤗 aku paling gafaham matematika *hiks . Brainly bener bener membantu banget💜 Dan dijawab dalam hitungan menit ajaa lho! Waww keren yaa, download sekarang Aplikasi brainly nya! Btw ini aku pake akun abi aku yess~ *buat yang bilang ""aplikasi ini jelekk...tapi boong"" jangan bilang gitu ya, itu sama aja kalian mengejek. Sekali lagi terimakasih BRAINLY! THE BEST APP FOR STUDY🍑🦄"
Pengguna Google,5,2021-02-03 06:39:08,"Pake brainly jadi mudah mengerjakan tugasnya, terus aplikasi nya juga bagus banget dari dlu sampai sekarang brainly jadi andalan belajar, pokoknya urusan belajar pake brainly aja gk usah banyak tanya lagi langsung download brainly ajah.. okeh👌 jangan ragu buat ngedowlod nya soalnya gk bakal nyesel yakin dehh"
Pengguna Google,4,2021-02-03 05:56:00,"Saya sangat suka sama apk brainly,selain bisa bertanya juga bisa membantu orang lain.ok nanti saya akan kasih 5 bintang kalo dah banyak yg isntal.SEKIAN TERIMA KASIH."
Pengguna Google,5,2021-02-02 22:08:52,"Min kok banyak Unser tidak bersyukur? kenapa turun ratingnya⭐⭐⭐⭐4,3dulu bagus⭐⭐⭐⭐4,8diplaystore kok masa bisa kalah sama aplikasi berbayar ru** g g**u rating⭐⭐⭐⭐4,7 kenapa yang gratis bisa kalah dengan berbayar, free < pay, dan kenapa brainly banyak peraturan ribet?, dan ribetnya tuh diweb dan masalah Copas( copy paste ) bagi unser yang berteriak anti copas kagak usah Alay, kau pasti copas dari website, berbagi ilmu bukan Copas, gara2 kau ribet, Saya kasih bintang⭐⭐⭐⭐⭐supaya bisa naik rating4,8"
Pengguna Google,1,2021-02-02 20:36:22,"Ngaco ini mah... Yg nalar cmn pertanyaan sd doang... Kalo pengetahuan sosial, bahasa indonesia, kurang nalar.... di satu soal yg jawab banyak dan beda beda jawabanya Dan jawabanya itu dari jawaban pertanyaan yg sama dari org lain.. Ternyata yg jwb ga semua pinter jga... Dan pertanyaan yg nyangkut rumus fisika ga ada yg mau jwb saking susahnya... Dan please yg jawab jangan pake acara ngomong ""maaf kalo salah""... Kita disini cari kepastian... Ahh kesel gw... Sabar..."
Pengguna Google,5,2021-02-02 12:51:05,"Aplikasi ini sangat bagus cocok untuk yang malas belajar,karena aplikasi ini bisa buat belajar lo,karena itu kalian harus download aplikasi brainly kalau gak download nanti nyesel lo. Sekian dan terima kasih"
Pengguna Google,5,2021-02-02 09:55:37,"Aku suka banget belajar pake brainly, belajar seperti main game dapet Point, kalo aku nanya soal langsung ada jawabannya di aplikasi ini. Terimakasih Brainly, terus tingkatkan kualitasmu. Aku kasih bintang lima untuk support Brainly."
Pengguna Google,5,2021-02-02 09:42:57,Aplikasi brainly bagus banget aku seneng gratis lagi kalo ruang guru bayar kalo ini seru gitu bisa dapat poin jadi kayak game juga pokok nya the best
Pengguna Google,5,2021-02-02 05:50:39,"Wah keren sumpah,ini bisa buat belajar😊...buat yang komen,,apk ini jelek!!!!!!!!!!!!tapi bohong..kalian komen kek gitu buat apa sih,gak ada guna juga kan,malahan kalian menyinggung pihak brainly,,mohon jangan komen kayak gitu,ini tu aplikasi buat belajar,bukan buat di kayak gituin......!!!PAHAM!!!"
Pengguna Google,5,2021-02-02 03:31:56,Brainly sangat bagus ketika saya tidak bisa menjawab soal saya mencari di brainly ternyata ada terima kasih brainly
Pengguna Google,5,2021-02-02 02:52:55,"Paling bagus,Gak banyak basa basi langsung dapet jawaban, bukannya malah dikasi rumus ama penjelasan panjang macam baca jurnal kayak apl atau web lainnya. Karena emang itu tujuan orang nyari jawaban di internet,.Gak usah ribet ribet nyari sendiri dengan kalimat yang belibet. Nomor 1 dihatilah pokoknya"
Pengguna Google,5,2021-02-02 00:05:46,"aplikasi sangat bagus dan membantu dalam belajar via online sekarang ini.banyak soal dan jawaban yang sudah tertera tanpa harus berfikir panjang lagi. terimakasih ohh iya abaikan saja yang bilang ""aplikasi ini jlek tapi boong hayyu"" mereka sprtinya sudah tidak waras, sekian."
Pengguna Google,1,2021-02-01 22:28:13,"Tolong yah di perbaiki brainly nya...,aku udah jawab pertanyaan tmn tmn yg lain dngan benar tanpa goggle ehhh malah dihapus sama tmn /siswa lain,dan pas di buka brainly nya biasa layar hitam padahal jaringannya lancar dan hp nya juga nggak bermasalah tolong diperbaiki yah,maaf klo ada kata kata yang salah😊🙏"
Pengguna Google,1,2021-02-01 15:59:28,"Brainly kenapa? Saya buka hari ini kok gk bisa ""ada masalah koneksi"" padahal sinyal 4G, aku coba pake wifi pun sama. Yaudah aku coba cari jawaban di google langsung disambungin ke Apk brainly, gk bisa juga. Ada masalah..... Tolong cepat diperbaiki"
Pengguna Google,5,2021-02-01 15:19:40,"Wow! Aplikasi nya bagus banget^w^ Disini aku bisa bantu maupun dibantu. Saya juga terkadang dapat teman dari brainlyOvO Dan juga sekarang saya jadi lebih aktif untuk bisa dpat poin lebih banyak=3= Tapi, gimana ya cara liat Rangking di brainly?._. Aku nggak tau soalnya:c"
Pengguna Google,3,2021-02-01 13:08:19,Apk nya gak membantu lagi di buka kok layarnya hitam padahal udah di download percuma ngabisin internet mohon di perbaiki ya kak ya udah sampek segitu aja ya 😊🖐🖐
Pengguna Google,5,2021-02-01 13:04:15,Oke lumayan lah buat kalian yg lagi kedesak bisa pakai apk inih buat isi tugas kalian kaolo kedesak.dan juga apk keren bisa scan tugas kita dan juga bisa bantu temen temen yg lain jadi jangan lupa belajar y
Pengguna Google,4,2021-02-01 12:33:00,"Aku suka apk ini, sangat membantu, terimakasih untuk semuanya... Maaf cuma kasi bintang 4 soalnya kenapa ya poin aku itu udah 1000 lebih, tapi kk pangkat aku masih terpelajar, seharusnya kan pakar .... Untuk delover tolong di perbaiki ya.... Sekian ...🙏"
Pengguna Google,1,2021-02-01 11:18:45,maaf ya saya memberi bintang satu karena apk ini kok error ya dulu itu tidak error kok sekarang error ya gak bisa masuk karena tulisannya koneksi internet telah habis padahal exp tanggal 18 tapi unlimited
Pengguna Google,1,2021-02-01 09:45:50,Ini kenapa ya saya pas masuk selalu ada masalah koneksi padahal internet saya lumayan kencang main game sama youtobe lancar aja saya udh coba install ulang masih gak bisa juga tolong pihak brainly di urus!!!!!!!
Pengguna Google,5,2021-02-01 09:28:40,Saya sangat suka aplikasi Brainly ini karena selain caranya yang gampang Brainly ini juga bisa kita gunakan saling bertanya dan menjawab aplikasi nya bagusss banget karena kita bisa berbagi ilmu kita ke orang yang membutuhkan juga karena ilmu yang kita miliki orang lain juga membutuhkannya jadi selagi kita memiliki ilmu pengetahuan yang kita ketahui lebih baik kita berbagi ke orang yang membutuh kan juga💗☺️. Mohon maaf jika dari kata-kata saya ada yang salah🙏
Pengguna Google,3,2021-02-01 09:02:50,"Bisa membantu saya mengerjakan tugas...mantap tapi lebih di tingkatkan lagi kualitas nya,soalnya kadang mau dapet poin tapi di jawab dengan bukan jwb yg tidak tepat misalnya (carilah sendiri,aku tdk tau jawabannya apa)"
Pengguna Google,1,2021-02-01 07:38:46,"Tolong di perbaiki ya Aplikasi Brainly , tolong saya udh jwb pertanyaan siswa lain , tanpa goggle , tetapi malah di hapus sama siswa lain , tolong ya , dan tolong di berikan chat , setiap ingin chat ngk bisa karena Harus menjawab lebih banyak soal . Tolong di perbaiki ya 😊 , setelah di perbaiki saya kasih bintang 5 nya . Terimakasih😊 . From : Batrysha Anindita ."
Pengguna Google,3,2021-02-01 06:16:06,"Aplikasi bagus sih, tapi kenapa kalo mau masuk harus pake password? Kan yang pake juga pelajar. Masa harus pake password. Kan ribet jadinya. Kalo bisa pake email aja dong yang gampang. Saranku jangan pake password. Itu segitu aja saran ku, semoga diterapkan yah brainly"
Pengguna Google,5,2021-02-01 04:46:01,Apk ini sangat membantu aku sekali..dengan ini nilai ku semakin meningkat dan pengetahuanku semakin luar dan juga apk ini bisa membantu kita menjawab soal yg diberikan oleh teman lain..semoga membantu kami..
Pengguna Google,1,2021-02-01 04:41:52,"Brainly tolong kalo seseorang memberi rating yang jelek, jangan di hapus. Itu juga untuk orang lain yng ingin mendownload apk ini. Ok ☺. Dan Brainly. Kok kalo aku nanya soal nunggu seminggu lebih baru dijawab. Padahal kan untuk hari itu juga jawabannya. Dan tolong jika ada akun yang suka jawab ngasal demi dapat poin. TOLONG HAPUS DAN BLOKIR AKUN ITU!!! SAYA KADANG KESEL DENGAN SEPERTI ITU😠. Itu juga supaya apk Brainly makin bagus. Sekian dari saya sama sama ☺"
Pengguna Google,5,2021-02-01 04:26:38,"Kenapa aku mau masuk kok ""maaf koneksi anda tidak ada mohon coba lagi""padahal koneksinya bagus trus aku mau daftar pake facebook kok gak bisa sih ,..mohon diperbaiki ya😁"
Pengguna Google,5,2021-02-01 04:19:57,Halo. Salam saya erlin saya suka banget dengan aplikasi ini sangat membantu saya untuk mengerjakan tugas dari sekolah dan saya juga bisa memberikan jawaban kepada orang lain dalam kata membantu sekian dari saya salam kalbar☺🤗
Pengguna Google,5,2021-02-01 03:44:26,"Aplikasinya udh bagus, tapi kadang kl mau jawab pertanyaan org lain, kadang ada tulisan "" kamu tidak dapat menjawab pertanyaan saat ini"" tolong diperbaiki ya. Semoga kedepannya brainly semakin bagus 🙏😊😊"
Pengguna Google,2,2021-02-01 01:56:38,Saya kecewa karna saya suda cape cape memberikan pertanyaan - pertanyaan saya tetapi malah pertanyaan saya malah sering terus dihapu sama pengguna lainya.saya memohon agar aplikasinya di buat agar pengguna lainya tidak bisa menghapuskan pertanyaan saya lagi saya berharap keluhan saya ditanggapi oleh Brainly untuk yang lainya aplikasi ini sudah cukup debes
Pengguna Google,1,2021-01-31 14:10:12,"Aplikasi ini bagus.tapi,banyak orang yang selalu menghapus jawaban dan pertanyaan saya tampa alasan.......... Tolong perbaiki masalah itu ya =("
Pengguna Google,5,2021-01-31 09:23:19,"Bagi yang punya aplikasi ini. Jika, jawaban atau soal kalian terhapus dan kalian tidak mengetahui alasan lengkapnya. Silahkan buka web brainly.co.id disitu kalian bisa melihat alasan penghapusan jawaban atau soal dengan lebih lengkap"
Pengguna Google,5,2021-01-30 06:06:58,Saya bisa mengerjakan soal yang sulit mau pun matematika itu yang sulit banget sekarang saya ada aplikasi Brainly dan saya muda menerjakanya terimaksu Brainly😊😄😘😍
Pengguna Google,5,2021-01-30 03:18:53,Saya suka bngt app ini Terima kasih brainly saya sekarang cepat mengerjakan tugas pelajaran semua nya terima kasih ya brainly thank bngt 😄😃 nilai ku jadi 💯 mulu loh ayo dowload app ini ya 😄🤗
Pengguna Google,5,2021-01-29 14:21:06,Aplikasi ini sangat membantu aku saat mengerjakan tugas. Ya kan sekarang ada corona kita ga bisa sekolah. Kita belajar juga daring. Walau udh dijelaskan tapi masih ga ngerti apa lagi pelajaran mtk pasti pusing tuju keliling makannya menurut ku apk ini sangat membantu 😄😄😁😁o(〃＾▽＾〃)o
Pengguna Google,4,2021-01-29 09:30:40,"Aplikasi ini bagus,lumayan,cuman apk ini menggunakan data jadi gk bisa ofline jan komen ""apk ini jelek!!!...tapi boong""klo yg bacanya gk lengkap kan bingung,jawaban dihapus itu gk salah mod sudah memberi tahu bahwa jawaban salah atauyg lain""sekian trima gaji UwU"" 😊 edit : inget lagu ""tapi boong"" edit 2 : kasihan developer"
Pengguna Google,5,2021-01-29 07:17:33,"9 dari 10 anak Indonesia mengalami ketidak Tahuan akan pelajaran, maka dari itu saya sarankan untuk menggunakan BRAINLY 123, dapat membangun rasa percaya diri keluarga saya, Dapatkan 3 manfaat dalam 1 aplikasi 1. Mencegah ketidak Tahuan 2. Anak anak terlihat pintar (padahal ngga) 3. Lebih banyak buka brainly saat ulangan BRAINLY ACTION 123"
Pengguna Google,5,2021-01-29 01:15:35,"GG , berkat aplikasi ini beserta orang yang menanya dan menjawabnya , aku jadi sangat terbantu , yang awalnya selesai dalam 2 jam berkat ini jadi 30 menit selesai ✍️"
Pengguna Google,1,2021-01-29 01:01:33,Hai nama saya Rahma jadi saat aku ingin membuka branly kok gak bisa kayak error' padahal WiFi ku Sudah bagus malah tetap gak bisa terbuka jadi saya kasih satu bintang :(
Pengguna Google,3,2021-01-29 00:54:16,"Aplikasinya bagus, Bermanfaat Juga Tapi tolong, Ban Selamanya aja Orang Orang Yang Menjawab Soal Asal Asalan.Saya udah bertanya dengan soal yang sama sebanyak 5 Kali lebih. Tapi orang yang mengisi soal dari saya, Asal asalan semua"
